wv,Eu,Er,Ho,Tb,Sm,Dy,Tm
867.56,-6.61E-06,1.33E-05,1.72E-06,-1.66E-06,0.00016091,3.73E-05,3.34E-05
867.8,-2.39E-06,1.32E-06,-4.59E-07,-9.38E-06,0.00014339,4.04E-05,3.12E-05
868.04,-4.28E-06,-3.75E-07,5.29E-06,-8.30E-06,0.00012586,4.35E-05,2.85E-05
868.28,-2.95E-06,2.83E-06,7.40E-06,-1.32E-05,0.00011376,4.79E-05,3.23E-05
868.52,-3.40E-06,-7.34E-06,7.31E-06,-1.61E-05,0.00012221,5.70E-05,3.37E-05
868.76,-9.61E-06,-4.54E-06,5.28E-06,-1.62E-05,0.00013066,6.60E-05,3.22E-05
869,-1.97E-05,-4.27E-06,4.69E-06,-2.32E-05,0.00013881,7.48E-05,2.86E-05
869.24,-1.87E-05,-5.17E-06,3.47E-06,-2.38E-05,0.00012504,6.07E-05,2.84E-05
869.48,-1.22E-05,-1.12E-05,3.43E-07,-2.73E-05,0.00011127,4.66E-05,2.60E-05
869.72,-8.50E-06,-8.26E-06,2.01E-06,-2.20E-05,9.75E-05,3.26E-05,2.77E-05
869.96,-9.68E-06,-1.27E-05,7.08E-06,-1.51E-05,9.58E-05,3.46E-05,2.58E-05
870.2,-1.12E-05,-4.45E-06,8.77E-06,-8.62E-06,9.67E-05,4.02E-05,3.03E-05
870.44,-7.81E-06,2.08E-06,4.87E-06,-9.22E-06,9.76E-05,4.59E-05,2.70E-05
870.68,-1.13E-05,-3.57E-07,6.14E-06,-5.47E-06,9.80E-05,4.23E-05,2.33E-05
870.92,-8.45E-06,2.82E-05,6.61E-07,-9.37E-06,9.80E-05,3.33E-05,3.64E-05
871.16,-2.72E-06,3.22E-05,1.14E-06,-1.23E-05,9.80E-05,2.42E-05,4.24E-05
871.39,-7.81E-07,2.66E-05,1.58E-06,-7.60E-06,7.42E-05,1.85E-05,4.07E-05
871.63,-1.27E-06,2.22E-05,-3.92E-06,-1.08E-05,1.88E-05,1.72E-05,4.27E-05
871.87,-2.63E-06,2.48E-05,-5.29E-06,-1.36E-05,-3.66E-05,1.60E-05,4.68E-05
872.11,-8.55E-06,3.58E-05,-9.59E-06,-2.57E-05,-6.71E-05,1.79E-05,4.97E-05
872.35,-1.01E-05,3.13E-05,-4.59E-06,-2.58E-05,-1.64E-05,3.01E-05,4.70E-05
872.59,-9.64E-06,3.34E-05,-7.63E-06,-2.87E-05,3.44E-05,4.23E-05,4.01E-05
872.83,-1.31E-05,3.18E-05,-5.80E-06,-2.33E-05,8.31E-05,5.48E-05,4.58E-05
873.07,-7.31E-06,3.27E-05,-8.44E-06,-2.59E-05,8.53E-05,7.32E-05,4.37E-05
873.31,-7.77E-06,1.24E-05,-6.13E-06,-3.05E-05,8.75E-05,9.17E-05,3.26E-05
873.55,-9.09E-06,1.96E-05,-7.68E-06,-3.02E-05,8.97E-05,0.00011019,3.29E-05
873.79,-9.21E-06,1.94E-05,-1.08E-05,-3.76E-05,6.96E-05,7.93E-05,3.39E-05
874.03,-1.11E-05,2.19E-05,-3.30E-06,-2.67E-05,4.54E-05,3.95E-05,3.10E-05
874.27,-1.08E-05,1.76E-05,2.19E-07,-2.62E-05,2.13E-05,-2.71E-07,2.51E-05
874.51,-7.43E-06,7.80E-06,1.30E-06,-2.57E-05,2.35E-05,-9.69E-06,2.44E-05
874.75,-8.08E-06,1.44E-05,-2.76E-06,-2.02E-05,3.94E-05,-3.12E-06,2.56E-05
874.99,-8.26E-06,1.63E-06,-1.37E-06,-2.64E-05,5.54E-05,3.46E-06,3.24E-05
875.23,-8.29E-06,4.12E-07,-9.68E-07,-3.09E-05,7.38E-05,7.14E-06,3.31E-05
875.47,-1.05E-05,1.73E-06,-8.34E-07,-3.15E-05,9.51E-05,7.46E-06,3.30E-05
875.71,-1.03E-05,1.52E-06,1.27E-06,-1.75E-05,0.00011644,7.77E-06,3.21E-05
875.95,-8.62E-06,-8.23E-06,3.39E-06,-1.25E-05,0.00013377,3.78E-06,2.73E-05
876.19,-9.07E-06,-6.57E-06,3.15E-06,-7.06E-06,0.00014035,-1.19E-05,2.63E-05
876.43,-5.42E-06,-1.10E-06,6.18E-06,-7.99E-06,0.00014693,-2.75E-05,1.95E-05
876.67,-9.67E-06,-3.18E-06,3.64E-06,-1.41E-05,0.00015378,-4.11E-05,2.10E-05
876.91,-1.06E-05,-9.87E-07,4.37E-06,-5.48E-06,0.0001638,-2.98E-05,1.70E-05
877.15,-1.02E-05,2.72E-06,4.05E-06,-9.87E-06,0.00017383,-1.86E-05,1.93E-05
877.39,-6.07E-06,1.15E-05,3.75E-06,-8.98E-07,0.00018385,-7.29E-06,1.84E-05
877.63,-9.26E-07,1.65E-05,5.98E-07,-5.19E-06,0.00018638,-2.95E-06,1.86E-05
877.87,-6.50E-06,1.67E-05,3.42E-06,-9.98E-07,0.00018795,5.00E-07,2.03E-05
878.11,-7.19E-06,1.85E-05,2.85E-06,-4.92E-06,0.00018952,3.95E-06,2.06E-05
878.35,5.45E-07,2.32E-05,-4.48E-06,-1.90E-05,0.0001578,3.26E-06,2.77E-05
878.59,3.16E-07,2.43E-05,-6.28E-06,-2.06E-05,0.00011142,7.52E-07,3.02E-05
878.83,-2.36E-06,2.23E-05,-8.18E-06,-2.41E-05,6.50E-05,-1.75E-06,3.66E-05
879.07,1.14E-06,2.64E-05,-1.07E-05,-2.66E-05,5.15E-05,7.85E-07,3.82E-05
879.31,4.26E-07,1.89E-05,-9.68E-06,-2.46E-05,7.03E-05,8.31E-06,4.09E-05
879.55,5.20E-06,2.05E-05,-1.03E-05,-2.70E-05,8.91E-05,1.58E-05,4.04E-05
879.79,2.06E-06,1.99E-05,-7.70E-06,-2.92E-05,0.00010836,2.53E-05,3.97E-05
880.03,-8.60E-07,9.06E-06,-5.70E-06,-2.57E-05,0.00012873,3.91E-05,3.74E-05
880.27,3.93E-06,9.85E-06,-8.82E-06,-2.65E-05,0.00014911,5.29E-05,4.30E-05
880.51,6.25E-06,9.48E-06,-1.03E-05,-2.78E-05,0.00016757,6.60E-05,4.92E-05
880.75,8.90E-07,7.12E-06,-5.22E-06,-2.08E-05,0.00017227,7.41E-05,4.23E-05
880.99,1.95E-06,8.31E-06,-5.67E-06,-1.96E-05,0.00017697,8.23E-05,4.39E-05
881.23,3.84E-06,1.11E-05,-3.94E-06,-1.13E-05,0.00018168,9.04E-05,4.68E-05
881.47,6.77E-06,1.66E-05,-1.12E-06,-2.47E-06,0.00016652,8.60E-05,4.88E-05
881.71,6.67E-06,1.62E-05,-6.80E-06,-1.87E-05,0.0001499,8.07E-05,5.18E-05
881.95,3.10E-06,1.37E-05,-4.30E-06,-1.65E-05,0.00013329,7.54E-05,5.34E-05
882.19,3.41E-06,1.74E-05,-1.17E-06,-1.36E-05,0.00011388,6.31E-05,5.12E-05
882.43,7.05E-06,2.31E-05,-1.01E-05,-1.62E-05,9.35E-05,4.83E-05,5.62E-05
882.67,8.33E-06,1.63E-05,-7.95E-06,-1.54E-05,7.31E-05,3.36E-05,4.89E-05
882.91,9.62E-06,1.61E-05,-7.12E-06,-1.66E-05,7.75E-05,2.23E-05,4.41E-05
883.15,9.16E-06,9.28E-06,-6.35E-06,-1.12E-05,0.00010196,1.39E-05,4.55E-05
883.4,8.04E-06,6.92E-06,-5.64E-07,-1.14E-05,0.00012642,5.39E-06,4.22E-05
883.64,4.34E-06,-1.46E-06,-2.49E-07,-1.42E-05,0.00014644,-1.71E-06,4.04E-05
883.88,2.16E-06,7.05E-07,3.66E-06,-1.25E-05,0.00015867,-6.41E-06,3.84E-05
884.12,1.29E-06,-5.60E-07,1.10E-05,-2.02E-06,0.0001709,-1.11E-05,3.27E-05
884.36,4.20E-07,2.22E-06,1.20E-05,-6.68E-06,0.00017903,-1.52E-05,3.33E-05
884.6,-1.51E-06,-4.34E-06,8.79E-06,-6.06E-06,0.00016774,-1.65E-05,3.37E-05
884.84,-6.21E-06,-4.29E-06,2.00E-05,-5.38E-06,0.00015645,-1.77E-05,2.85E-05
885.08,-6.84E-06,-2.48E-06,1.80E-05,-1.02E-05,0.00014516,-1.90E-05,2.96E-05
885.32,-1.22E-05,-3.08E-06,1.99E-05,-5.75E-06,0.00015242,-2.98E-05,2.62E-05
885.56,-1.33E-05,6.83E-07,1.89E-05,-3.57E-06,0.00015994,-4.08E-05,2.75E-05
885.8,-1.26E-05,-4.70E-06,1.26E-05,-8.69E-06,0.00016747,-5.18E-05,2.61E-05
886.04,-9.61E-06,6.22E-07,1.09E-05,-1.54E-05,0.000178,-3.80E-05,2.61E-05
886.28,-9.19E-06,-5.49E-06,8.83E-06,-1.82E-05,0.0001893,-1.79E-05,2.50E-05
886.52,-8.75E-06,2.20E-06,5.97E-06,-2.32E-05,0.00020059,2.16E-06,2.93E-05
886.76,-9.54E-06,7.65E-07,7.40E-06,-1.39E-05,0.0002027,1.42E-05,2.71E-05
887,-8.70E-06,5.34E-06,7.01E-06,-1.50E-05,0.00019894,2.11E-05,2.74E-05
887.24,-1.00E-06,-1.17E-05,4.80E-06,-1.00E-05,0.00019517,2.80E-05,2.29E-05
887.48,1.44E-07,-1.30E-05,6.74E-06,-8.18E-06,0.00019353,2.86E-05,2.55E-05
887.72,3.86E-07,-9.72E-06,9.86E-06,-1.14E-05,0.00019478,2.04E-05,2.84E-05
887.96,7.11E-07,-3.67E-06,1.42E-05,-1.15E-05,0.00019604,1.22E-05,2.92E-05
888.2,1.30E-06,1.77E-06,2.19E-05,-4.30E-06,0.00018845,9.16E-07,3.09E-05
888.44,-8.85E-07,6.26E-07,2.18E-05,-4.70E-06,0.00015205,-2.07E-05,3.02E-05
888.68,-2.43E-06,2.63E-07,2.40E-05,1.83E-06,0.00011565,-4.24E-05,2.95E-05
888.92,-5.86E-06,1.03E-06,2.97E-05,9.94E-06,8.19E-05,-6.15E-05,2.79E-05
889.16,-4.89E-06,9.05E-07,2.56E-05,3.13E-06,0.00010171,-3.08E-05,2.93E-05
889.4,-6.50E-06,-4.00E-06,2.79E-05,2.76E-06,0.00012148,-2.65E-08,2.87E-05
889.64,-1.07E-05,1.46E-05,3.06E-05,5.98E-06,0.00014125,3.07E-05,3.72E-05
889.88,-1.49E-05,2.04E-05,3.13E-05,7.65E-06,0.00013724,4.85E-05,3.63E-05
890.12,-1.07E-05,1.07E-05,2.93E-05,6.83E-06,0.0001294,6.42E-05,3.67E-05
890.36,-8.62E-06,9.57E-06,2.51E-05,-9.47E-07,0.00012155,7.99E-05,3.54E-05
890.6,-7.35E-06,8.12E-06,2.24E-05,-1.48E-06,0.00015522,8.27E-05,2.43E-05
890.84,-7.60E-06,8.27E-06,2.75E-05,-1.26E-06,0.00020889,7.92E-05,2.41E-05
891.09,-9.01E-06,1.21E-05,2.61E-05,-4.58E-06,0.00026256,7.58E-05,2.58E-05
891.33,-3.98E-06,1.08E-05,2.01E-05,-8.63E-06,0.00027603,6.99E-05,2.75E-05
891.57,-4.77E-06,5.47E-06,2.47E-05,-3.49E-06,0.00024747,6.14E-05,2.57E-05
891.81,-2.65E-07,1.34E-05,2.37E-05,-4.99E-06,0.0002189,5.29E-05,3.10E-05
892.05,-1.59E-06,1.09E-05,1.99E-05,-1.29E-05,0.000195,4.80E-05,2.77E-05
892.29,1.27E-06,8.62E-06,1.81E-05,-1.29E-05,0.00018182,5.11E-05,2.83E-05
892.53,-2.80E-07,1.57E-05,1.83E-05,-1.22E-05,0.00016863,5.42E-05,2.71E-05
892.77,-3.56E-06,1.33E-05,2.22E-05,-5.84E-06,0.00016465,5.57E-05,2.89E-05
893.01,-3.97E-06,1.31E-05,2.88E-05,-3.42E-07,0.00022965,4.47E-05,3.58E-05
893.25,-1.70E-06,1.13E-05,2.15E-05,-2.99E-07,0.00029463,3.37E-05,3.77E-05
893.49,3.81E-07,1.34E-05,2.26E-05,1.37E-06,0.00035962,2.27E-05,4.13E-05
893.73,1.28E-06,1.11E-05,2.67E-05,4.32E-06,0.00033969,1.82E-05,4.02E-05
893.97,2.29E-06,1.20E-05,2.65E-05,-1.09E-06,0.00031362,1.41E-05,4.34E-05
894.21,-1.81E-06,4.75E-06,2.68E-05,-2.23E-06,0.00028757,1.00E-05,4.11E-05
894.45,-2.00E-06,-1.00E-06,2.55E-05,-2.79E-06,0.00027043,-9.79E-06,4.24E-05
894.69,-4.31E-06,-1.46E-06,3.17E-05,1.33E-06,0.0002563,-3.49E-05,4.08E-05
894.93,-3.00E-06,-3.42E-06,3.15E-05,-4.43E-06,0.00024216,-6.00E-05,4.03E-05
895.17,-1.55E-06,-6.22E-06,3.32E-05,-7.39E-06,0.00022201,-4.18E-05,4.03E-05
895.41,1.80E-06,-8.39E-06,2.91E-05,-1.84E-05,0.00019721,1.00E-05,4.33E-05
895.65,3.70E-06,-3.28E-06,3.53E-05,-1.76E-05,0.00017239,6.18E-05,4.34E-05
895.9,4.84E-06,-1.22E-05,3.74E-05,-1.99E-05,0.00014854,8.84E-05,3.75E-05
896.14,-4.74E-07,-9.54E-06,3.90E-05,-2.07E-05,0.00012624,7.36E-05,3.47E-05
896.38,3.23E-06,-1.24E-06,3.78E-05,-2.04E-05,0.00010394,5.89E-05,3.58E-05
896.62,3.74E-06,6.99E-06,3.39E-05,-2.31E-05,9.45E-05,4.73E-05,3.67E-05
896.86,6.32E-06,1.50E-05,3.79E-05,-2.03E-05,0.00013782,4.89E-05,3.67E-05
897.1,5.07E-06,1.24E-05,3.95E-05,-2.32E-05,0.00018118,5.04E-05,3.50E-05
897.34,-5.36E-07,1.18E-05,4.34E-05,-1.64E-05,0.00022395,5.23E-05,3.37E-05
897.58,-2.26E-06,1.48E-05,4.30E-05,-1.34E-05,0.0002205,7.46E-05,3.31E-05
897.82,-6.72E-06,1.94E-05,4.03E-05,-7.39E-06,0.00021704,9.69E-05,3.34E-05
898.06,-1.05E-05,2.15E-05,3.98E-05,-2.82E-06,0.00021359,0.00011919,3.46E-05
898.3,-9.42E-06,2.75E-05,3.47E-05,-1.04E-05,0.00017549,0.00011362,3.79E-05
898.54,-6.86E-06,2.80E-05,3.45E-05,-1.22E-05,0.00013025,0.00010231,3.84E-05
898.78,-1.01E-05,2.51E-05,3.66E-05,-7.31E-06,8.50E-05,9.10E-05,3.69E-05
899.02,-9.71E-06,1.45E-05,4.30E-05,-2.13E-06,9.54E-05,7.38E-05,3.31E-05
899.26,-9.21E-06,8.77E-06,4.22E-05,-1.88E-06,0.00013623,5.34E-05,3.36E-05
899.5,-5.57E-06,1.10E-05,3.50E-05,-5.42E-06,0.00017708,3.30E-05,3.89E-05
899.75,-3.79E-06,1.25E-05,3.54E-05,-3.63E-06,0.00018793,2.59E-05,3.96E-05
899.99,-2.57E-06,6.30E-06,3.11E-05,-1.08E-05,0.00016405,3.44E-05,4.16E-05
900.23,-4.90E-06,1.03E-05,3.22E-05,-1.33E-05,0.00014016,4.29E-05,4.37E-05
900.47,-3.44E-06,5.00E-06,3.16E-05,-1.51E-05,0.00012989,4.27E-05,3.99E-05
900.71,-4.99E-06,-6.75E-07,1.88E-05,-2.10E-05,0.0001544,2.04E-05,4.85E-05
900.95,-7.56E-06,6.38E-07,1.92E-05,-1.28E-05,0.00017892,-1.90E-06,4.84E-05
901.19,-5.95E-06,-6.91E-06,1.29E-05,-1.81E-05,0.00020131,-2.09E-05,4.66E-05
901.43,-8.30E-06,4.09E-06,8.64E-06,-1.85E-05,0.00020445,-1.03E-05,4.73E-05
901.67,-1.41E-05,3.85E-06,1.27E-05,-1.67E-05,0.0002076,4.35E-07,4.38E-05
901.91,-1.68E-05,3.24E-06,1.58E-05,-1.65E-05,0.00021074,1.11E-05,3.99E-05
902.15,-1.47E-05,1.75E-06,1.34E-05,-1.99E-05,0.00019888,2.24E-05,3.07E-05
902.39,-1.68E-05,8.59E-06,1.46E-05,-1.58E-05,0.00018568,3.37E-05,3.10E-05
902.63,-7.29E-06,1.35E-05,1.43E-05,-1.64E-05,0.00017248,4.50E-05,3.52E-05
902.88,-1.01E-05,8.42E-06,1.03E-05,-1.55E-05,0.00013219,3.02E-05,3.56E-05
903.12,-1.21E-05,1.08E-05,2.27E-05,-5.38E-06,8.22E-05,5.97E-06,2.69E-05
903.36,-3.64E-06,6.45E-06,1.88E-05,-8.73E-06,3.22E-05,-1.82E-05,2.94E-05
903.6,-4.69E-06,1.41E-05,2.11E-05,-3.78E-06,4.32E-05,-3.16E-05,3.20E-05
903.84,-1.01E-06,9.60E-06,2.11E-05,-4.03E-06,0.00010291,-3.63E-05,3.75E-05
904.08,1.29E-06,8.06E-06,1.76E-05,-6.83E-06,0.00016264,-4.11E-05,3.91E-05
904.32,3.89E-06,9.51E-06,1.70E-05,-2.58E-06,0.00019352,-3.52E-05,4.13E-05
904.56,3.54E-06,1.05E-05,1.32E-05,-5.01E-06,0.00017622,-1.16E-05,5.27E-05
904.8,8.72E-06,1.35E-05,1.19E-05,-8.17E-06,0.00015893,1.20E-05,5.13E-05
905.04,1.30E-06,4.26E-07,1.20E-05,-8.71E-06,0.00014958,3.28E-05,4.27E-05
905.28,5.10E-06,5.15E-06,1.59E-05,-1.21E-05,0.00017316,4.19E-05,4.48E-05
905.52,5.61E-06,7.40E-06,1.54E-05,-8.78E-06,0.00019675,5.10E-05,4.43E-05
905.77,6.11E-07,4.33E-06,1.50E-05,-1.26E-05,0.00021971,6.00E-05,4.24E-05
906.01,7.38E-07,-1.15E-07,9.49E-06,-1.82E-05,0.00019895,6.22E-05,4.60E-05
906.25,-8.58E-07,-2.10E-06,1.33E-05,-1.70E-05,0.00017819,6.44E-05,3.98E-05
906.49,1.96E-06,-9.70E-07,9.04E-06,-1.90E-05,0.00015744,6.66E-05,5.58E-05
906.73,-1.53E-06,5.28E-07,1.00E-05,-1.91E-05,0.00013983,6.67E-05,5.31E-05
906.97,1.10E-06,-2.34E-06,8.26E-06,-1.72E-05,0.00012285,6.64E-05,5.54E-05
907.21,-3.68E-06,-4.63E-06,1.45E-05,-8.38E-06,0.00010586,6.61E-05,5.56E-05
907.45,1.02E-06,-2.64E-06,8.46E-06,-1.20E-05,0.00010309,6.27E-05,6.29E-05
907.69,3.40E-06,-7.01E-06,4.96E-06,-1.13E-05,0.00010781,5.77E-05,6.33E-05
907.93,3.15E-06,-6.93E-06,8.76E-06,-1.06E-05,0.00011252,5.26E-05,6.44E-05
908.17,3.08E-06,-8.15E-06,1.15E-05,-9.77E-06,0.00011664,4.54E-05,6.11E-05
908.42,4.15E-06,-1.12E-05,1.48E-05,-8.70E-06,0.0001201,3.56E-05,5.54E-05
908.66,1.42E-06,-1.28E-05,1.51E-05,-1.63E-05,0.00012356,2.59E-05,5.84E-05
908.9,1.98E-06,-9.75E-06,2.08E-05,-8.84E-06,0.00011974,1.50E-05,4.45E-05
909.14,2.13E-06,-1.16E-05,1.98E-05,-1.28E-05,9.87E-05,1.46E-06,4.61E-05
909.38,-1.48E-06,-1.34E-05,2.41E-05,-1.10E-05,7.76E-05,-1.21E-05,3.95E-05
909.62,-1.41E-07,-8.18E-06,1.91E-05,-1.61E-05,6.02E-05,-2.18E-05,2.92E-05
909.86,-7.10E-06,-6.84E-06,2.24E-05,-1.50E-05,7.03E-05,-2.89E-06,2.68E-05
910.1,-1.01E-05,-4.68E-07,2.39E-05,-1.56E-05,8.03E-05,1.60E-05,2.68E-05
910.34,-9.88E-06,-1.76E-06,2.30E-05,-1.61E-05,9.04E-05,3.49E-05,2.59E-05
910.58,-1.15E-05,7.91E-06,2.08E-05,-1.68E-05,0.00010135,2.21E-05,3.48E-05
910.83,-1.47E-05,1.14E-05,2.17E-05,-2.19E-05,0.00011236,7.31E-06,3.50E-05
911.07,-1.03E-05,1.25E-05,1.92E-05,-1.41E-05,0.00012337,-7.48E-06,3.52E-05
911.31,-1.27E-05,9.79E-06,1.18E-05,-2.33E-05,0.00014446,-2.16E-05,3.83E-05
911.55,-1.21E-05,9.06E-06,1.43E-05,-2.11E-05,0.00016869,-3.54E-05,3.78E-05
911.79,-1.12E-05,1.44E-05,1.24E-05,-2.16E-05,0.00019292,-4.92E-05,4.37E-05
912.03,-1.22E-05,5.30E-06,1.64E-05,-2.43E-05,0.0001973,-4.93E-05,5.01E-05
912.27,-9.24E-06,9.75E-06,1.88E-05,-2.37E-05,0.00018754,-3.95E-05,3.85E-05
912.51,-1.07E-05,6.39E-06,2.07E-05,-2.53E-05,0.00017778,-2.98E-05,3.65E-05
912.75,-1.21E-05,9.19E-06,2.20E-05,-2.04E-05,0.00014511,-2.30E-05,3.54E-05
913,-6.88E-06,8.05E-06,2.39E-05,-1.48E-05,7.90E-05,-2.05E-05,2.98E-05
913.24,-1.85E-06,8.78E-06,1.41E-05,-9.93E-06,1.29E-05,-1.79E-05,3.81E-05
913.48,-7.75E-07,9.19E-06,1.24E-05,-1.24E-05,-2.27E-05,-1.29E-05,3.56E-05
913.72,-2.41E-06,9.72E-06,1.82E-05,-1.16E-06,4.41E-05,6.45E-07,3.27E-05
913.96,-1.72E-06,6.92E-06,1.21E-05,-3.74E-06,0.0001108,1.42E-05,3.45E-05
914.2,-3.96E-06,2.74E-06,1.60E-05,1.98E-06,0.00017278,2.72E-05,3.16E-05
914.44,-1.22E-06,1.57E-06,1.10E-05,3.65E-06,0.0001498,3.06E-05,3.40E-05
914.68,-1.92E-07,1.55E-06,2.05E-05,8.50E-06,0.00012682,3.41E-05,7.77E-05
914.92,9.61E-07,4.89E-06,1.60E-05,1.08E-05,0.00010383,3.76E-05,7.84E-05
915.17,2.78E-09,2.80E-06,1.89E-05,8.86E-06,8.66E-05,4.90E-05,7.61E-05
915.41,-3.03E-06,-2.49E-06,1.60E-05,4.96E-06,7.03E-05,6.16E-05,7.85E-05
915.65,-1.01E-05,-3.83E-06,3.16E-05,1.02E-05,5.39E-05,7.42E-05,6.72E-05
915.89,-1.24E-05,-1.37E-06,2.81E-05,9.11E-06,6.88E-05,8.26E-05,7.03E-05
916.13,-8.66E-06,2.60E-06,2.60E-05,1.79E-06,9.72E-05,8.92E-05,7.04E-05
916.37,-9.82E-06,2.33E-06,3.02E-05,6.39E-06,0.00012553,9.59E-05,6.65E-05
916.61,-4.85E-06,5.65E-06,2.74E-05,5.24E-06,0.00013982,9.44E-05,6.67E-05
916.85,-7.29E-06,6.23E-06,2.42E-05,6.27E-06,0.0001414,8.56E-05,6.60E-05
917.09,-5.94E-06,5.48E-06,7.86E-06,-9.15E-07,0.00014297,7.67E-05,3.40E-05
917.34,-3.60E-06,2.27E-06,4.95E-06,-2.19E-06,0.00014323,6.68E-05,3.67E-05
917.58,1.88E-07,-7.54E-06,-7.42E-06,-5.49E-06,0.00014102,5.49E-05,4.13E-05
917.82,4.09E-07,-7.26E-06,-1.19E-05,-1.11E-05,0.00013882,4.29E-05,4.39E-05
918.06,8.71E-06,-3.01E-06,-2.02E-05,-1.55E-05,0.00013929,2.94E-05,4.80E-05
918.3,1.12E-05,-5.62E-06,-1.97E-05,-1.98E-05,0.00015252,8.97E-06,4.56E-05
918.54,1.04E-05,-8.69E-06,-2.46E-05,-1.99E-05,0.00016575,-1.15E-05,4.78E-05
918.78,1.52E-05,-5.15E-06,-2.72E-05,-2.08E-05,0.00017898,-3.20E-05,4.99E-05
919.02,1.48E-05,-7.67E-06,-3.29E-05,-2.65E-05,0.00013496,-1.44E-05,4.95E-05
919.27,1.54E-05,-7.80E-06,-2.90E-05,-2.66E-05,9.09E-05,3.25E-06,5.04E-05
919.51,1.17E-05,-9.37E-06,-2.06E-05,-1.68E-05,4.68E-05,2.09E-05,4.90E-05
919.75,6.34E-06,-4.98E-06,-1.68E-05,-1.42E-05,4.78E-05,1.47E-05,7.22E-05
919.99,5.43E-06,6.59E-06,-1.63E-05,-1.83E-05,5.85E-05,3.32E-06,7.28E-05
920.23,5.02E-06,5.72E-06,-1.29E-05,-1.17E-05,6.92E-05,-8.03E-06,7.06E-05
920.47,-2.05E-06,1.15E-06,-9.64E-06,-4.55E-06,7.22E-05,-6.68E-06,6.85E-05
920.71,6.53E-07,4.16E-06,-1.49E-05,-3.31E-06,7.09E-05,1.51E-06,7.39E-05
920.96,-3.38E-06,1.37E-05,-8.66E-06,1.70E-06,6.97E-05,9.70E-06,7.27E-05
921.2,-9.66E-06,1.74E-05,-9.69E-06,1.76E-06,6.69E-05,2.75E-05,7.47E-05
921.44,-9.80E-06,1.68E-05,-6.67E-06,2.97E-06,6.25E-05,5.58E-05,7.42E-05
921.68,-1.33E-05,1.46E-05,-1.11E-05,-2.55E-06,5.81E-05,8.42E-05,7.16E-05
921.92,-9.84E-06,1.80E-05,-2.34E-05,-1.36E-05,6.70E-05,9.95E-05,7.65E-05
922.16,-3.65E-06,1.27E-05,-2.31E-05,-1.31E-05,0.00010668,8.47E-05,4.18E-05
922.4,-5.99E-07,1.19E-05,-2.36E-05,-1.57E-05,0.00014638,6.99E-05,4.24E-05
922.64,-1.59E-06,1.68E-05,-1.98E-05,-1.38E-05,0.0001789,5.63E-05,4.08E-05
922.89,-5.67E-06,1.93E-05,-1.65E-05,-2.07E-05,0.00016251,5.06E-05,3.75E-05
923.13,-8.37E-06,2.52E-05,-9.56E-06,-1.32E-05,0.00014612,4.49E-05,3.49E-05
923.37,-4.66E-06,2.38E-05,-9.77E-06,-1.60E-05,0.00012974,3.93E-05,3.26E-05
923.61,2.13E-06,2.02E-05,-2.05E-05,-2.08E-05,0.00014194,2.73E-05,3.15E-05
923.85,3.31E-06,2.78E-05,-1.84E-05,-1.79E-05,0.00015549,1.50E-05,3.17E-05
924.09,8.06E-06,3.00E-05,-2.04E-05,-1.74E-05,0.00016904,2.68E-06,3.77E-05
924.33,4.25E-06,2.58E-05,-9.21E-06,-7.12E-06,0.0001863,2.69E-05,3.46E-05
924.58,3.62E-06,2.82E-05,-1.14E-05,-8.09E-06,0.00020457,6.12E-05,4.77E-05
924.82,2.95E-07,1.98E-05,-3.80E-06,-8.14E-08,0.00022286,9.56E-05,4.29E-05
925.06,-7.82E-07,1.43E-05,-4.74E-06,3.53E-07,0.00024517,9.06E-05,4.03E-05
925.3,5.16E-06,8.71E-06,-8.55E-06,-7.65E-07,0.00027007,6.03E-05,4.32E-05
925.54,5.23E-06,-7.20E-07,-1.29E-05,-5.86E-06,0.00029497,3.00E-05,4.35E-05
925.78,3.32E-06,-4.06E-06,-1.39E-05,-3.96E-06,0.00030004,1.18E-05,4.48E-05
926.03,2.40E-06,-2.68E-06,-1.01E-06,4.03E-06,0.00027955,8.92E-06,4.35E-05
926.27,2.68E-06,-7.23E-06,-2.47E-06,3.44E-06,0.00025905,6.09E-06,4.71E-05
926.51,2.05E-06,-9.61E-06,2.19E-06,1.07E-05,0.00024826,3.25E-06,4.10E-05
926.75,3.45E-06,-1.72E-05,-2.18E-06,7.27E-06,0.00026434,4.10E-07,3.98E-05
926.99,2.58E-06,-1.72E-05,-1.52E-07,4.23E-06,0.00028042,-2.43E-06,3.53E-05
927.23,2.10E-06,-1.39E-05,-2.90E-06,4.50E-06,0.00029302,-6.27E-06,3.87E-05
927.47,2.90E-06,-1.01E-05,-4.33E-06,-1.25E-06,0.0002719,-1.98E-05,4.23E-05
927.72,-2.34E-06,-7.26E-06,-4.89E-06,3.06E-06,0.00025077,-3.34E-05,4.08E-05
927.96,-3.11E-06,-7.06E-06,-4.44E-07,6.01E-06,0.00022965,-4.69E-05,3.04E-05
928.2,-3.77E-06,-8.44E-06,1.64E-06,1.01E-05,0.00023178,-3.32E-05,2.74E-05
928.44,-7.59E-06,-1.13E-05,9.68E-07,2.40E-06,0.00023588,-1.71E-05,3.02E-05
928.68,-6.41E-06,8.39E-05,-1.22E-06,7.40E-07,0.00023997,-1.01E-06,2.84E-05
